data_lenth, frameIdx, cars_speed(m/s), heading_angle(degree), ground_noise, cfar_num, x(m), y(m), z(m), distance(m), speed(m/s), azi_angle(degree), pitch_angle(degree), range_Idx, doppler_Idx, angle_Idx, SNR
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.33 ,7.87 ,-0.81 ,10.14 ,1.89 ,38.68 ,-4.62, 243, 18, 255, 18
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.25 ,7.48 ,0.37 ,9.76 ,1.26 ,39.83 ,2.18, 234, 12, 255, 26
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.33 ,7.86 ,-0.92 ,10.14 ,1.99 ,38.68 ,-5.21, 243, 19, 255, 16
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.47 ,7.73 ,-0.55 ,10.10 ,0.31 ,39.83 ,-3.14, 242, 3, 255, 23
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.25 ,7.49 ,0.30 ,9.76 ,1.47 ,39.83 ,1.80, 234, 14, 255, 19
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.20 ,7.42 ,0.44 ,9.68 ,1.26 ,39.83 ,2.62, 232, 12, 255, 25
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.10 ,7.91 ,-0.65 ,10.01 ,1.57 ,37.54 ,-3.73, 240, 15, 255, 22
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.23 ,7.78 ,-0.11 ,9.97 ,2.20 ,38.68 ,-0.65, 239, 21, 255, 18
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.41 ,7.68 ,-0.38 ,10.01 ,1.36 ,39.83 ,-5.55, 236, 13, 255, 16
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.28 ,7.50 ,0.63 ,9.80 ,1.36 ,39.83 ,3.70, 235, 13, 255, 25
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.44 ,7.70 ,-0.46 ,10.05 ,0.31 ,39.83 ,-2.67, 241, 3, 255, 20
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.23 ,7.78 ,0.00 ,9.97 ,1.68 ,38.68 ,0.02, 239, 16, 255, 20
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.41 ,7.68 ,0.34 ,10.01 ,0.84 ,39.83 ,1.98, 240, 8, 255, 20
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.26 ,7.80 ,-0.46 ,10.01 ,1.36 ,38.68 ,-2.64, 240, 13, 255, 16
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.26 ,7.81 ,-0.34 ,10.01 ,1.78 ,38.68 ,-1.97, 240, 17, 255, 19
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.44 ,7.70 ,-0.53 ,10.05 ,0.63 ,39.83 ,-3.04, 241, 6, 255, 20
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.12 ,7.96 ,-0.44 ,10.05 ,2.20 ,37.54 ,-2.52, 241, 21, 255, 16
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.05 ,7.55 ,0.33 ,9.68 ,1.36 ,38.68 ,2.01, 232, 13, 255, 19
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.20 ,7.70 ,0.84 ,9.93 ,1.05 ,38.68 ,4.87, 238, 10, 255, 16
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.26 ,7.80 ,-0.38 ,10.01 ,1.68 ,38.68 ,-2.19, 240, 16, 255, 20
467 ,32919 ,0.00 ,0.00 ,1053 ,23 ,6.10 ,7.91 ,-0.60 ,10.01 ,1.99 ,37.54 ,-3.47, 240, 19, 255, 16
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,6.39 ,7.64 ,0.47 ,9.97 ,0.84 ,39.83 ,2.71, 239, 8, 255, 21
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,6.54 ,7.52 ,0.14 ,9.97 ,1.05 ,41.01 ,0.81, 239, 10, 255, 20
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,6.49 ,7.46 ,0.21 ,9.89 ,1.26 ,41.01 ,1.23, 237, 12, 255, 18
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,6.49 ,7.46 ,0.17 ,9.89 ,1.57 ,41.01 ,0.99, 237, 15, 255, 20
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,6.62 ,7.60 ,0.47 ,10.10 ,1.05 ,41.01 ,2.70, 242, 10, 255, 18
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,6.46 ,7.41 ,0.45 ,9.84 ,1.57 ,41.01 ,2.64, 236, 15, 255, 19
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,6.46 ,7.41 ,0.49 ,9.84 ,1.26 ,41.01 ,2.87, 236, 12, 255, 19
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,6.20 ,7.42 ,0.44 ,9.68 ,1.26 ,39.83 ,2.62, 232, 12, 255, 25
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,6.39 ,7.64 ,0.49 ,9.97 ,1.15 ,39.83 ,2.86, 239, 11, 255, 19
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,6.51 ,7.48 ,-0.40 ,9.93 ,1.57 ,41.01 ,-2.31, 238, 15, 255, 16
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,6.57 ,7.54 ,0.41 ,10.01 ,1.15 ,41.01 ,2.37, 240, 11, 255, 18
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,6.39 ,7.63 ,0.62 ,9.97 ,0.94 ,39.83 ,3.58, 239, 9, 255, 19
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,6.51 ,6.76 ,3.22 ,9.93 ,0.84 ,41.01 ,18.97, 238, 8, 255, 16
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,5.79 ,8.08 ,1.20 ,10.01 ,0.84 ,35.31 ,6.90, 240, 8, 255, 16
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,6.51 ,7.49 ,0.25 ,9.93 ,1.05 ,41.01 ,1.47, 238, 10, 255, 16
334 ,32920 ,0.00 ,0.00 ,1068 ,16 ,6.57 ,7.54 ,-0.39 ,10.01 ,1.05 ,41.01 ,-2.23, 240, 10, 255, 16
220 ,32921 ,0.00 ,0.00 ,1036 ,10 ,6.39 ,7.64 ,0.47 ,9.97 ,0.84 ,39.83 ,2.71, 239, 8, 255, 21
220 ,32921 ,0.00 ,0.00 ,1036 ,10 ,6.54 ,7.52 ,0.14 ,9.97 ,1.05 ,41.01 ,0.81, 239, 10, 255, 20
220 ,32921 ,0.00 ,0.00 ,1036 ,10 ,6.91 ,7.30 ,0.23 ,10.05 ,1.26 ,43.43 ,1.32, 241, 12, 255, 16
220 ,32921 ,0.00 ,0.00 ,1036 ,10 ,6.81 ,7.51 ,-0.03 ,10.14 ,1.15 ,42.21 ,-0.19, 243, 11, 255, 16
220 ,32921 ,0.00 ,0.00 ,1036 ,10 ,6.62 ,7.60 ,0.47 ,10.10 ,1.05 ,41.01 ,2.70, 242, 10, 255, 18
220 ,32921 ,0.00 ,0.00 ,1036 ,10 ,6.46 ,7.41 ,0.45 ,9.84 ,1.57 ,41.01 ,2.64, 236, 15, 255, 19
220 ,32921 ,0.00 ,0.00 ,1036 ,10 ,6.46 ,7.41 ,0.49 ,9.84 ,1.26 ,41.01 ,2.87, 236, 12, 255, 19
220 ,32921 ,0.00 ,0.00 ,1036 ,10 ,6.20 ,7.42 ,0.44 ,9.68 ,1.26 ,39.83 ,2.62, 232, 12, 255, 25
220 ,32921 ,0.00 ,0.00 ,1036 ,10 ,6.39 ,7.64 ,0.49 ,9.97 ,1.15 ,39.83 ,2.86, 239, 11, 255, 19
220 ,32921 ,0.00 ,0.00 ,1036 ,10 ,6.51 ,7.48 ,-0.40 ,9.93 ,1.57 ,41.01 ,-2.31, 238, 15, 255, 16
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.65 ,7.97 ,0.29 ,10.39 ,0.84 ,39.83 ,1.64, 249, 8, 255, 20
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.47 ,7.72 ,-0.72 ,10.10 ,0.00 ,39.83 ,-4.11, 242, 0, 255, 29
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.62 ,7.62 ,-0.02 ,10.10 ,0.31 ,41.01 ,-0.11, 242, 3, 255, 16
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.78 ,7.47 ,0.34 ,10.10 ,0.94 ,42.21 ,1.93, 242, 9, 255, 26
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.54 ,8.17 ,0.09 ,10.47 ,0.73 ,38.68 ,0.50, 251, 7, 255, 16
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.44 ,7.69 ,-0.60 ,10.05 ,0.00 ,39.83 ,-3.44, 241, 0, 255, 26
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.62 ,7.61 ,0.40 ,10.10 ,1.05 ,41.01 ,2.27, 242, 10, 255, 26
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.65 ,7.97 ,0.27 ,10.39 ,0.94 ,39.83 ,1.51, 249, 9, 255, 18
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.60 ,7.58 ,0.34 ,10.05 ,0.84 ,41.01 ,1.98, 241, 8, 255, 22
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.51 ,7.48 ,-0.40 ,9.93 ,1.57 ,41.01 ,-2.31, 238, 15, 255, 16
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.57 ,7.54 ,0.41 ,10.01 ,0.94 ,42.21 ,1.26, 243, 9, 255, 20
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.60 ,7.58 ,0.31 ,10.05 ,0.73 ,41.01 ,1.77, 241, 7, 255, 18
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.75 ,7.44 ,0.27 ,10.05 ,0.94 ,42.21 ,1.56, 241, 9, 255, 25
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.75 ,7.43 ,0.45 ,10.05 ,1.05 ,42.21 ,2.60, 241, 10, 255, 21
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.52 ,8.13 ,0.29 ,10.43 ,0.84 ,38.68 ,1.61, 250, 8, 255, 16
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.72 ,7.39 ,0.62 ,10.01 ,0.84 ,42.21 ,3.56, 240, 8, 255, 16
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.62 ,7.54 ,1.04 ,10.10 ,1.15 ,41.01 ,5.93, 242, 11, 255, 16
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.65 ,7.64 ,0.23 ,10.14 ,1.05 ,41.01 ,1.34, 243, 10, 255, 20
391 ,32922 ,0.00 ,0.00 ,1035 ,19 ,6.31 ,7.88 ,-0.22 ,10.10 ,0.84 ,38.68 ,-1.25, 242, 8, 255, 19
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.47 ,7.72 ,-0.67 ,10.10 ,0.10 ,39.83 ,-3.83, 242, 1, 255, 30
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.62 ,7.62 ,0.04 ,10.10 ,0.63 ,41.01 ,0.23, 242, 6, 255, 29
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.81 ,7.48 ,0.59 ,10.14 ,1.05 ,42.21 ,3.34, 243, 10, 255, 26
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.87 ,7.90 ,-0.18 ,10.47 ,1.15 ,41.01 ,-1.03, 251, 11, 255, 16
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.87 ,7.89 ,-0.28 ,10.47 ,1.57 ,41.01 ,-1.56, 251, 15, 255, 27
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.44 ,7.69 ,-0.62 ,10.05 ,0.10 ,39.83 ,-3.55, 241, 1, 255, 29
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.87 ,7.89 ,-0.30 ,10.47 ,1.47 ,41.01 ,-1.69, 251, 14, 255, 23
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.65 ,7.64 ,-0.24 ,10.14 ,0.52 ,41.01 ,-1.37, 243, 5, 255, 29
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.84 ,7.52 ,0.52 ,10.18 ,1.05 ,42.21 ,2.97, 244, 10, 255, 25
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.87 ,7.87 ,-0.62 ,10.47 ,1.78 ,41.01 ,-3.42, 251, 17, 255, 21
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.47 ,7.72 ,-0.69 ,10.10 ,0.00 ,39.83 ,-3.92, 242, 0, 255, 27
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.47 ,7.72 ,-0.68 ,10.10 ,0.21 ,39.83 ,-3.89, 242, 2, 255, 28
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.62 ,7.61 ,0.14 ,10.10 ,0.73 ,41.01 ,0.81, 242, 7, 255, 25
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.65 ,7.64 ,-0.31 ,10.14 ,0.42 ,41.01 ,-1.76, 243, 4, 255, 24
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.65 ,7.65 ,-0.07 ,10.14 ,0.63 ,41.01 ,-0.44, 243, 6, 255, 28
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.81 ,7.48 ,0.60 ,10.14 ,1.15 ,42.21 ,3.41, 243, 11, 255, 22
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.84 ,7.52 ,0.57 ,10.18 ,0.94 ,42.21 ,3.22, 244, 9, 255, 20
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.87 ,7.87 ,-0.65 ,10.47 ,1.89 ,41.01 ,-3.58, 251, 18, 255, 18
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.90 ,7.92 ,-0.48 ,10.51 ,1.57 ,41.01 ,-2.62, 252, 15, 255, 22
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.84 ,7.87 ,-0.16 ,10.43 ,1.57 ,41.01 ,-0.92, 250, 15, 255, 22
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,7.06 ,7.74 ,-0.79 ,10.51 ,1.78 ,42.21 ,-4.31, 252, 17, 255, 20
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.26 ,7.62 ,-0.04 ,10.10 ,0.52 ,41.01 ,-0.26, 242, 5, 255, 28
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.78 ,7.45 ,0.59 ,10.10 ,1.15 ,42.21 ,3.40, 242, 11, 255, 16
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.81 ,7.47 ,0.71 ,10.14 ,0.94 ,42.21 ,4.05, 243, 9, 255, 18
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.52 ,7.79 ,-0.65 ,10.18 ,0.52 ,39.83 ,-3.70, 244, 5, 255, 22
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.84 ,7.51 ,0.62 ,10.18 ,1.15 ,42.21 ,3.50, 244, 11, 255, 20
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.84 ,7.87 ,-0.09 ,10.43 ,1.47 ,41.01 ,-0.49, 250, 14, 255, 16
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.87 ,7.89 ,-0.28 ,10.47 ,1.68 ,41.01 ,-1.57, 251, 16, 255, 22
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.90 ,7.88 ,-0.89 ,10.51 ,1.89 ,41.01 ,-4.87, 252, 18, 247, 18
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.44 ,7.69 ,-0.66 ,10.05 ,0.00 ,39.83 ,-3.78, 241, 0, 255, 26
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.44 ,7.69 ,-0.67 ,10.05 ,0.21 ,39.83 ,-3.83, 241, 2, 253, 25
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.60 ,7.58 ,-0.04 ,10.05 ,0.63 ,41.01 ,-0.25, 241, 6, 255, 19
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.62 ,7.61 ,-0.12 ,10.10 ,0.42 ,41.01 ,-0.71, 242, 4, 255, 24
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.78 ,7.44 ,0.68 ,10.10 ,1.05 ,42.21 ,3.86, 242, 10, 239, 18
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.49 ,7.75 ,-0.66 ,10.14 ,0.21 ,39.83 ,-3.74, 243, 2, 255, 20
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,6.65 ,7.65 ,0.07 ,9.76 ,0.73 ,38.68 ,0.22, 234, 7, 222, 20
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,4.92 ,7.84 ,-0.15 ,9.26 ,1.26 ,32.08 ,-0.93, 222, 12, 255, 16
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,5.39 ,7.93 ,-0.09 ,9.59 ,0.73 ,34.22 ,-0.59, 230, 7, 255, 22
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,5.27 ,8.06 ,0.35 ,9.64 ,0.84 ,33.15 ,2.09, 231, 8, 255, 22
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,4.69 ,7.77 ,-0.60 ,9.09 ,0.63 ,31.03 ,-3.78, 218, 6, 255, 22
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,5.02 ,7.67 ,0.39 ,9.18 ,1.05 ,33.15 ,2.47, 220, 10, 255, 22
828 ,32923 ,0.00 ,0.00 ,1040 ,42 ,5.37 ,7.89 ,0.37 ,9.55 ,0.94 ,34.22 ,2.27, 229, 9, 239, 16
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.47 ,7.73 ,-0.58 ,10.10 ,0.31 ,39.83 ,-3.29, 242, 3, 255, 28
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.71 ,7.69 ,-0.51 ,10.22 ,0.94 ,41.01 ,-2.89, 245, 9, 255, 25
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.87 ,7.84 ,0.93 ,10.47 ,1.05 ,41.01 ,5.12, 251, 10, 255, 16
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.47 ,7.73 ,-0.60 ,10.10 ,0.21 ,39.83 ,-3.42, 242, 2, 255, 26
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.47 ,7.73 ,-0.57 ,10.10 ,0.42 ,39.83 ,-3.24, 242, 4, 255, 27
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.68 ,7.67 ,-0.41 ,10.18 ,0.94 ,41.01 ,-2.33, 244, 9, 255, 25
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.87 ,7.86 ,0.81 ,10.47 ,1.15 ,41.01 ,4.48, 251, 11, 255, 16
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.71 ,7.67 ,-0.79 ,10.22 ,0.84 ,41.01 ,-4.48, 245, 8, 255, 22
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.71 ,7.71 ,0.10 ,10.22 ,1.05 ,41.01 ,0.58, 245, 10, 255, 22
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.73 ,7.74 ,0.18 ,10.26 ,1.15 ,41.01 ,1.02, 246, 11, 255, 19
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.76 ,7.77 ,-0.32 ,10.30 ,1.15 ,41.01 ,-1.77, 247, 11, 255, 19
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.89 ,7.60 ,0.19 ,10.26 ,1.05 ,42.21 ,1.09, 246, 10, 255, 20
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.44 ,7.70 ,-0.46 ,10.05 ,0.31 ,39.83 ,-2.63, 241, 3, 255, 26
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.65 ,7.64 ,-0.31 ,10.14 ,0.42 ,41.01 ,-1.76, 243, 4, 255, 24
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.81 ,7.51 ,0.06 ,10.14 ,1.05 ,42.21 ,0.39, 243, 10, 255, 18
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.44 ,7.70 ,-0.52 ,10.05 ,0.21 ,39.83 ,-2.98, 241, 2, 255, 24
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.44 ,7.71 ,-0.42 ,10.05 ,0.42 ,39.83 ,-2.42, 241, 4, 255, 25
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.47 ,7.72 ,-0.66 ,10.10 ,0.52 ,39.83 ,-3.78, 242, 5, 255, 18
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.49 ,7.75 ,-0.70 ,10.14 ,0.31 ,39.83 ,-3.97, 243, 3, 255, 20
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.68 ,7.64 ,-0.73 ,10.18 ,0.84 ,41.01 ,-4.15, 244, 8, 255, 20
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.68 ,7.68 ,-0.08 ,10.18 ,1.05 ,41.01 ,-0.50, 244, 10, 255, 22
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.49 ,7.76 ,-0.61 ,10.14 ,0.21 ,39.83 ,-3.50, 243, 2, 255, 18
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.89 ,7.59 ,-0.44 ,10.26 ,0.94 ,42.21 ,-2.49, 246, 9, 255, 19
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.87 ,7.51 ,0.92 ,10.22 ,1.15 ,42.21 ,5.17, 245, 11, 255, 16
505 ,32924 ,0.00 ,0.00 ,1054 ,25 ,6.76 ,7.76 ,-0.47 ,10.30 ,1.05 ,41.01 ,-2.65, 247, 10, 255, 18
201 ,32925 ,0.00 ,0.00 ,1065 ,9 ,6.73 ,7.72 ,-0.60 ,10.26 ,1.26 ,41.01 ,-3.40, 246, 12, 255, 20
201 ,32925 ,0.00 ,0.00 ,1065 ,9 ,6.92 ,7.95 ,0.49 ,10.55 ,1.15 ,41.01 ,2.65, 253, 11, 255, 19
201 ,32925 ,0.00 ,0.00 ,1065 ,9 ,6.81 ,8.15 ,-0.54 ,10.64 ,0.94 ,39.83 ,-2.95, 255, 9, 255, 18
201 ,32925 ,0.00 ,0.00 ,1065 ,9 ,7.09 ,7.79 ,0.62 ,10.55 ,1.26 ,42.21 ,3.38, 253, 12, 255, 16
201 ,32925 ,0.00 ,0.00 ,1065 ,9 ,6.47 ,7.73 ,-0.57 ,10.10 ,0.42 ,39.83 ,-3.24, 242, 4, 255, 27
201 ,32925 ,0.00 ,0.00 ,1065 ,9 ,6.68 ,7.67 ,-0.41 ,10.18 ,0.94 ,41.01 ,-2.33, 244, 9, 255, 25
201 ,32925 ,0.00 ,0.00 ,1065 ,9 ,6.87 ,7.86 ,0.81 ,10.47 ,1.15 ,41.01 ,4.48, 251, 11, 255, 16
201 ,32925 ,0.00 ,0.00 ,1065 ,9 ,6.71 ,7.67 ,-0.79 ,10.22 ,0.84 ,41.01 ,-4.48, 245, 8, 255, 22
201 ,32925 ,0.00 ,0.00 ,1065 ,9 ,6.71 ,7.71 ,0.10 ,10.22 ,1.05 ,41.01 ,0.58, 245, 10, 255, 22
315 ,32926 ,0.00 ,0.00 ,1059 ,15 ,7.23 ,7.92 ,-0.85 ,10.76 ,0.31 ,42.21 ,-4.57, 258, 3, 255, 18
315 ,32926 ,0.00 ,0.00 ,1059 ,15 ,6.92 ,7.63 ,0.01 ,10.30 ,1.68 ,42.21 ,0.10, 247, 16, 255, 16
315 ,32926 ,0.00 ,0.00 ,1059 ,15 ,7.11 ,7.49 ,0.54 ,10.35 ,1.36 ,43.43 ,2.99, 248, 13, 255, 27
315 ,32926 ,0.00 ,0.00 ,1059 ,15 ,6.98 ,8.02 ,0.19 ,10.64 ,1.26 ,41.01 ,1.05, 255, 12, 255, 21
315 ,32926 ,0.00 ,0.00 ,1059 ,15 ,7.11 ,7.50 ,0.44 ,10.35 ,1.26 ,43.43 ,2.43, 248, 12, 255, 27
315 ,32926 ,0.00 ,0.00 ,1059 ,15 ,7.03 ,7.75 ,-0.31 ,10.47 ,1.26 ,42.21 ,-1.70, 251, 12, 255, 20
315 ,32926 ,0.00 ,0.00 ,1059 ,15 ,7.15 ,7.88 ,0.00 ,10.64 ,1.15 ,42.21 ,0.00, 255, 11, 255, 20
315 ,32926 ,0.00 ,0.00 ,1059 ,15 ,7.06 ,7.78 ,0.37 ,10.51 ,1.26 ,42.21 ,2.02, 252, 12, 255, 16
315 ,32926 ,0.00 ,0.00 ,1059 ,15 ,7.03 ,8.02 ,-1.02 ,10.72 ,1.15 ,41.01 ,-5.50, 257, 11, 255, 15
315 ,32926 ,0.00 ,0.00 ,1059 ,15 ,7.06 ,8.08 ,-0.78 ,10.76 ,0.42 ,41.01 ,-4.19, 258, 4, 255, 15
315 ,32926 ,0.00 ,0.00 ,1059 ,15 ,6.76 ,7.77 ,-0.32 ,10.30 ,1.47 ,42.21 ,1.76, 247, 14, 255, 23
315 ,32926 ,0.00 ,0.00 ,1059 ,15 ,7.03 ,8.05 ,-0.78 ,10.72 ,0.31 ,41.01 ,-4.20, 257, 3, 255, 15
315 ,32926 ,0.00 ,0.00 ,1059 ,15 ,7.08 ,7.46 ,0.52 ,10.30 ,1.36 ,43.43 ,2.91, 247, 13, 255, 26
315 ,32926 ,0.00 ,0.00 ,1059 ,15 ,6.98 ,7.69 ,0.28 ,10.39 ,1.26 ,42.21 ,1.58, 249, 12, 255, 25
315 ,32926 ,0.00 ,0.00 ,1059 ,15 ,7.01 ,7.72 ,-0.25 ,10.43 ,1.26 ,42.21 ,-1.39, 250, 12, 255, 21
524 ,32927 ,0.00 ,0.00 ,1068 ,26 ,6.98 ,7.69 ,0.18 ,10.39 ,1.47 ,42.21 ,1.03, 249, 14, 255, 27
524 ,32927 ,0.00 ,0.00 ,1068 ,26 ,7.01 ,7.70 ,-0.55 ,10.43 ,1.68 ,42.21 ,-3.03, 250, 16, 255, 25
524 ,32927 ,0.00 ,0.00 ,1068 ,26 ,7.23 ,7.94 ,-0.64 ,10.76 ,0.00 ,42.21 ,-3.43, 258, 0, 255, 28
524 ,32927 ,0.00 ,0.00 ,1068 ,26 ,7.06 ,8.12 ,0.07 ,10.76 ,1.36 ,41.01 ,0.38, 258, 13, 255, 20
524 ,32927 ,0.00 ,0.00 ,1068 ,26 ,7.17 ,7.54 ,0.69 ,10.43 ,1.05 ,43.43 ,3.83, 250, 10, 255, 20
524 ,32927 ,0.00 ,0.00 ,1068 ,26 ,7.06 ,7.75 ,-0.72 ,10.51 ,1.15 ,42.21 ,-3.96, 252, 11, 255, 19
524 ,32927 ,0.00 ,0.00 ,1068 ,26 ,7.25 ,7.65 ,0.42 ,10.55 ,1.47 ,43.43 ,2.31, 253, 14, 255, 16
524 ,32927 ,0.00 ,0.00 ,1068 ,26 ,7.20 ,7.92 ,-0.49 ,10.72 ,0.42 ,42.21 ,-2.65, 257, 4, 255, 20
524 ,32927 ,0.00 ,0.00 ,1068 ,26 ,7.17 ,7.50 ,1.03 ,10.43 ,1.15 ,43.43 ,5.70, 250, 11, 255, 18
524 ,32927 ,0.00 ,0.00 ,1068 ,26 ,7.17 ,7.57 ,0.20 ,10.43 ,1.47 ,43.43 ,1.13, 250, 14, 255, 24
